% ground data set
@relation ground
@attribute H real
@attribute S real
@attribute V real
@attribute class {0, 1}
@data
0.072917, 0.592593, 0.317647, 0
0.694444, 0.166667, 0.141176, 1
0.276042, 0.581818, 0.431373, 0
0.245614, 0.487179, 0.305882, 1
0.350000, 0.181818, 0.215686, 1
0.185185, 0.465517, 0.227451, 1
0.023148, 0.507042, 0.278431, 0
0.777778, 0.088235, 0.133333, 1
0.303030, 0.473118, 0.364706, 1
0.297619, 0.274510, 0.200000, 0
0.000000, 0.000000, 0.145098, 1
0.777778, 0.083333, 0.141176, 1
0.866667, 0.116279, 0.168627, 1
0.285256, 0.504854, 0.403922, 0
0.361111, 0.250000, 0.188235, 1
0.200000, 0.617284, 0.317647, 1
0.989796, 0.644737, 0.298039, 1
0.033333, 0.128205, 0.152941, 1
0.295918, 0.475728, 0.403922, 0
0.956522, 0.425926, 0.211765, 0
0.270202, 0.573913, 0.450980, 0
0.018868, 0.809160, 0.513725, 0
0.198582, 0.580247, 0.317647, 1
0.254902, 0.274194, 0.243137, 0
0.562500, 0.177778, 0.176471, 1
0.186869, 0.507692, 0.254902, 1
0.290698, 0.597222, 0.564706, 1
0.255208, 0.444444, 0.282353, 0
0.252033, 0.532468, 0.301961, 1
0.366667, 0.222222, 0.176471, 1
0.326087, 0.365079, 0.247059, 1
0.143791, 0.573034, 0.349020, 0
0.421569, 0.361702, 0.184314, 1
0.366667, 0.217391, 0.180392, 1
0.277778, 0.504950, 0.396078, 0
0.000000, 0.689655, 0.341176, 0
0.054545, 0.625000, 0.345098, 0
0.010549, 0.858696, 0.721569, 0
0.272222, 0.405405, 0.290196, 0
0.900000, 0.082645, 0.949020, 1
0.275510, 0.515789, 0.372549, 0
0.384615, 0.282609, 0.180392, 1
0.272222, 0.365854, 0.321569, 0
0.596491, 0.413043, 0.180392, 0
0.254237, 0.561905, 0.411765, 0
0.309524, 0.626866, 0.525490, 1
0.280702, 0.491379, 0.454902, 0
0.812500, 0.210526, 0.149020, 1
0.009804, 0.850000, 0.705882, 0
0.269841, 0.567568, 0.435294, 0
0.283333, 0.555556, 0.282353, 1
0.259259, 0.540000, 0.392157, 0
0.275362, 0.560976, 0.482353, 1
0.527778, 0.255319, 0.184314, 1
0.237705, 0.598039, 0.400000, 0
0.422222, 0.326087, 0.180392, 1
0.638889, 0.375000, 0.188235, 0
0.276423, 0.493976, 0.325490, 0
0.283333, 0.449438, 0.349020, 0
0.255376, 0.775000, 0.627451, 1
0.410256, 0.276596, 0.184314, 1
0.638889, 0.146341, 0.160784, 0
0.489583, 0.363636, 0.172549, 1
0.238889, 0.441176, 0.266667, 0
0.012195, 0.554054, 0.290196, 0
0.264444, 0.609756, 0.482353, 0
0.235507, 0.528736, 0.341176, 0
0.272727, 0.458333, 0.282353, 1
0.266667, 0.515464, 0.380392, 0
0.265027, 0.592233, 0.403922, 0
0.366667, 0.208333, 0.188235, 1
0.481481, 0.225000, 0.156863, 1
0.366667, 0.172414, 0.113725, 1
0.287037, 0.576000, 0.490196, 1
0.992754, 0.621622, 0.290196, 1
0.013889, 0.659341, 0.356863, 0
0.989796, 0.644737, 0.298039, 1
0.157407, 0.642857, 0.329412, 1
0.033333, 0.113636, 0.172549, 1
0.309524, 0.269231, 0.203922, 1
0.280000, 0.520833, 0.376471, 0
0.104336, 0.750000, 0.643137, 1
0.700000, 0.138889, 0.141176, 0
0.290123, 0.369863, 0.286275, 0
0.158730, 0.381818, 0.215686, 0
0.013514, 0.850575, 0.682353, 0
0.291667, 0.421053, 0.298039, 0
0.345238, 0.264151, 0.207843, 1
0.132883, 0.891566, 0.325490, 1
0.237705, 0.603960, 0.396078, 0
0.273504, 0.464286, 0.329412, 0
0.694444, 0.171429, 0.137255, 1
0.423077, 0.573529, 0.266667, 1
0.700000, 0.142857, 0.137255, 1
0.388889, 0.346154, 0.203922, 1
0.981818, 0.679012, 0.317647, 0
0.202703, 0.521127, 0.278431, 0
0.003704, 0.756303, 0.466667, 0
0.267241, 0.580000, 0.392157, 0
0.633333, 0.138889, 0.141176, 1
0.266667, 0.515464, 0.380392, 0
0.638889, 0.157895, 0.149020, 1
0.009375, 0.874317, 0.717647, 0
0.266667, 0.561224, 0.384314, 0
0.266204, 0.585366, 0.482353, 0
0.010057, 0.828571, 0.549020, 0
0.301418, 0.494737, 0.372549, 1
0.638889, 0.146341, 0.160784, 1
0.263441, 0.574074, 0.423529, 0
0.333333, 0.235294, 0.200000, 1
0.248485, 0.572917, 0.376471, 0
0.265873, 0.512195, 0.321569, 0
0.500000, 0.153846, 0.152941, 1
0.291667, 0.457143, 0.274510, 0
0.192308, 0.260000, 0.196078, 0
0.533333, 0.116279, 0.168627, 1
0.992754, 0.621622, 0.290196, 1
0.003268, 0.637500, 0.313725, 0
0.262963, 0.523256, 0.337255, 0
0.266667, 0.555556, 0.388235, 0
0.131313, 0.532258, 0.243137, 1
0.285714, 0.373333, 0.294118, 0
0.694444, 0.166667, 0.141176, 0
0.076389, 0.637168, 0.443137, 0
0.246667, 0.549451, 0.356863, 0
0.596491, 0.422222, 0.176471, 0
0.300000, 0.378788, 0.258824, 0
0.288889, 0.548780, 0.321569, 0
0.250000, 0.266667, 0.176471, 0
0.259259, 0.637795, 0.498039, 0
0.955556, 0.468750, 0.250980, 0
0.271318, 0.488636, 0.345098, 0
0.276515, 0.488889, 0.352941, 0
0.037037, 0.613636, 0.345098, 0
0.263889, 0.510638, 0.368627, 1
0.019608, 0.866242, 0.615686, 0
0.014815, 0.576923, 0.305882, 0
0.264286, 0.573770, 0.478431, 0
0.355072, 0.333333, 0.270588, 1
0.265805, 0.720497, 0.631373, 1
0.244681, 0.528090, 0.349020, 0
0.633333, 0.147059, 0.133333, 1
0.241667, 0.526316, 0.298039, 0
0.989130, 0.613333, 0.294118, 1
0.263441, 0.568807, 0.427451, 0
0.408333, 0.357143, 0.219608, 1
0.266667, 0.200000, 0.196078, 0
0.042636, 0.581081, 0.290196, 0
0.280142, 0.505376, 0.364706, 0
0.439394, 0.255814, 0.168627, 1
0.276042, 0.551724, 0.454902, 0
0.041667, 0.571429, 0.329412, 0
0.127193, 0.542857, 0.274510, 1
0.253788, 0.523810, 0.329412, 0
0.366667, 0.227273, 0.172549, 1
0.021277, 0.635135, 0.290196, 1
0.265027, 0.559633, 0.427451, 0
0.410256, 0.288889, 0.176471, 1
0.901515, 0.088353, 0.976471, 1
0.035211, 0.717172, 0.388235, 0
0.239766, 0.581633, 0.384314, 0
0.402778, 0.393443, 0.239216, 1
0.080645, 0.525424, 0.231373, 1
0.500000, 0.157895, 0.149020, 1
0.003378, 0.826816, 0.701961, 0
0.037634, 0.607843, 0.400000, 0
0.277778, 0.085714, 0.137255, 1
0.401961, 0.340000, 0.196078, 1
0.277778, 0.423529, 0.333333, 0
0.238506, 0.585859, 0.388235, 0
0.016129, 0.476923, 0.254902, 1
0.385417, 0.320000, 0.196078, 1
0.378788, 0.255814, 0.168627, 1
0.273504, 0.481481, 0.317647, 0
0.023611, 0.833333, 0.564706, 0
0.285714, 0.333333, 0.329412, 1
0.194444, 0.150000, 0.156863, 1
0.559524, 0.333333, 0.164706, 1
0.283333, 0.439560, 0.356863, 1
0.297101, 0.479167, 0.376471, 1
0.328125, 0.395062, 0.317647, 1
0.456522, 0.359375, 0.250980, 0
0.276423, 0.539474, 0.298039, 1
0.230159, 0.355932, 0.231373, 0
0.031401, 0.696970, 0.388235, 0
0.611111, 0.085714, 0.137255, 0
0.235507, 0.560976, 0.321569, 1
0.481481, 0.236842, 0.149020, 1
0.230159, 0.403846, 0.203922, 0
0.261905, 0.432099, 0.317647, 0
0.244048, 0.417910, 0.262745, 0
0.267361, 0.505263, 0.372549, 0
0.481481, 0.230769, 0.152941, 1
0.407407, 0.209302, 0.168627, 1
0.274510, 0.303571, 0.219608, 0
0.223077, 0.656566, 0.388235, 1
0.161290, 0.424658, 0.286275, 1
0.616667, 0.243902, 0.160784, 1
0.008772, 0.858757, 0.694118, 0
0.260000, 0.367647, 0.266667, 0
0.325000, 0.294118, 0.266667, 1
0.805556, 0.120000, 0.196078, 1
0.222222, 0.195652, 0.180392, 1
0.290960, 0.517544, 0.447059, 0
0.888889, 0.171429, 0.137255, 1
0.241497, 0.550562, 0.349020, 0
0.303571, 0.363636, 0.301961, 0
0.700000, 0.147059, 0.133333, 1
0.220588, 0.515152, 0.258824, 0
0.260684, 0.481481, 0.317647, 0
0.200000, 0.617284, 0.317647, 1
0.198718, 0.641975, 0.317647, 1
0.987179, 0.641975, 0.317647, 1
0.231481, 0.382979, 0.184314, 1
0.042636, 0.565789, 0.298039, 0
0.284314, 0.425000, 0.313725, 0
0.322222, 0.283019, 0.207843, 1
0.633333, 0.135135, 0.145098, 1
0.192708, 0.507937, 0.247059, 0
0.276042, 0.571429, 0.439216, 0
0.277778, 0.542553, 0.368627, 0
0.189744, 0.524194, 0.486275, 1
0.996667, 0.632911, 0.309804, 1
0.287440, 0.552000, 0.490196, 0
0.314103, 0.342105, 0.298039, 1
0.273148, 0.590164, 0.478431, 0
0.279570, 0.402597, 0.301961, 0
0.166667, 0.232558, 0.168627, 1
0.009259, 0.580645, 0.364706, 0
0.170455, 0.594595, 0.290196, 0
0.263889, 0.500000, 0.376471, 0
0.378788, 0.244444, 0.176471, 1
0.185714, 0.546875, 0.250980, 1
0.271739, 0.522727, 0.345098, 0
0.037037, 0.620690, 0.341176, 0
0.256757, 0.544118, 0.266667, 1
0.013274, 0.807143, 0.549020, 0
0.700000, 0.147059, 0.133333, 1
0.500000, 0.162162, 0.145098, 1
0.275362, 0.594828, 0.454902, 0
0.345238, 0.285714, 0.192157, 1
0.373333, 0.378788, 0.258824, 1
0.005308, 0.872222, 0.705882, 0
0.378788, 0.255814, 0.168627, 1
0.250000, 0.375000, 0.250980, 0
0.021277, 0.594937, 0.309804, 0
0.409091, 0.244444, 0.176471, 0
0.666667, 0.055556, 0.141176, 1
0.357143, 0.443038, 0.309804, 1
0.270440, 0.535354, 0.388235, 0
0.909091, 0.423077, 0.203922, 1
0.196078, 0.507463, 0.262745, 0
0.192708, 0.507937, 0.247059, 0
0.232026, 0.525773, 0.380392, 0
0.101626, 0.539474, 0.298039, 0
0.275510, 0.510417, 0.376471, 0
0.369565, 0.403509, 0.223529, 1
0.071429, 0.644737, 0.298039, 1
0.092262, 0.691358, 0.317647, 1
0.395833, 0.326531, 0.192157, 1
0.280000, 0.515464, 0.380392, 0
0.733333, 0.147059, 0.133333, 1
0.189394, 0.543210, 0.317647, 0
0.037037, 0.627907, 0.337255, 0
0.278607, 0.563025, 0.466667, 0
0.407407, 0.225000, 0.156863, 1
0.309091, 0.509259, 0.423529, 1
0.294118, 0.314815, 0.211765, 1
0.136667, 0.666667, 0.294118, 1
0.129630, 0.569620, 0.309804, 0
0.007883, 0.840909, 0.690196, 0
0.275510, 0.494949, 0.388235, 0
0.260057, 0.816901, 0.556863, 1
0.271318, 0.551282, 0.305882, 1
0.284314, 0.625767, 0.639216, 1
0.238095, 0.381818, 0.215686, 1
0.297619, 0.259259, 0.211765, 0
0.014943, 0.833333, 0.682353, 0
0.285256, 0.525253, 0.388235, 0
0.021680, 0.836735, 0.576471, 0
0.266667, 0.384615, 0.203922, 0
0.215054, 0.500000, 0.243137, 0
0.384615, 0.295455, 0.172549, 1
0.500000, 0.162162, 0.145098, 1
0.378788, 0.244444, 0.176471, 1
0.027778, 0.600000, 0.313725, 0
0.029630, 0.576923, 0.305882, 0
0.277778, 0.572727, 0.431373, 0
0.611111, 0.083333, 0.141176, 1
0.263158, 0.548077, 0.407843, 0
0.378788, 0.268293, 0.160784, 1
0.324405, 0.528302, 0.415686, 1
0.282051, 0.376812, 0.270588, 0
0.385417, 0.301887, 0.207843, 1
0.012579, 0.557895, 0.372549, 0
0.280000, 0.526316, 0.372549, 0
0.270440, 0.540816, 0.384314, 0
0.290123, 0.385714, 0.274510, 1
0.700000, 0.135135, 0.145098, 1
0.011029, 0.839506, 0.635294, 0
0.482456, 0.404255, 0.184314, 1
0.025641, 0.270833, 0.188235, 1
0.027778, 0.571429, 0.329412, 0
0.151961, 0.515152, 0.258824, 0
0.198718, 0.626506, 0.325490, 1
0.444444, 0.340909, 0.172549, 1
0.248062, 0.544304, 0.309804, 0
0.239766, 0.542857, 0.411765, 1
0.993056, 0.742268, 0.380392, 0
0.173333, 0.537634, 0.364706, 0
0.298246, 0.301587, 0.247059, 0
0.270531, 0.579832, 0.466667, 0
0.228070, 0.581633, 0.384314, 0
0.989796, 0.644737, 0.298039, 0
0.189103, 0.626506, 0.325490, 1
0.237037, 0.523256, 0.337255, 0
0.303030, 0.514019, 0.419608, 1
0.195652, 0.433962, 0.207843, 0
0.322222, 0.300000, 0.196078, 1
0.444444, 0.200000, 0.176471, 1
0.989796, 0.644737, 0.298039, 1
0.227778, 0.468750, 0.250980, 1
0.733333, 0.142857, 0.137255, 1
0.991071, 0.674699, 0.325490, 0
0.996667, 0.666667, 0.294118, 1
0.277778, 0.439024, 0.321569, 0
0.200980, 0.523077, 0.254902, 1
0.113636, 0.594595, 0.435294, 0
0.276423, 0.471264, 0.341176, 0
0.395833, 0.333333, 0.188235, 1
0.288235, 0.586207, 0.568627, 1
0.143791, 0.573034, 0.349020, 0
0.103774, 0.688312, 0.301961, 0
0.196078, 0.523077, 0.254902, 1
0.267241, 0.563107, 0.403922, 0
0.988701, 0.702381, 0.329412, 1
0.238095, 0.368421, 0.223529, 0
0.007407, 0.838509, 0.631373, 0
0.247748, 0.716129, 0.607843, 1
0.385417, 0.228571, 0.274510, 1
0.984127, 0.591549, 0.278431, 1
0.284314, 0.435897, 0.305882, 0
0.265625, 0.450704, 0.278431, 0
0.245614, 0.333333, 0.223529, 0
0.700000, 0.142857, 0.137255, 0
0.666667, 0.058824, 0.133333, 1
0.065891, 0.581081, 0.290196, 0
0.989796, 0.653333, 0.294118, 1
0.196078, 0.515152, 0.258824, 1
0.231481, 0.333333, 0.211765, 0
0.262963, 0.535714, 0.329412, 0
0.366667, 0.217391, 0.180392, 1
0.194444, 0.120000, 0.196078, 1
0.256944, 0.470588, 0.400000, 0
0.280864, 0.529412, 0.400000, 0
0.238095, 0.506024, 0.325490, 0
0.148936, 0.691176, 0.266667, 0
0.034884, 0.581081, 0.290196, 1
0.276423, 0.500000, 0.321569, 0
0.303419, 0.423913, 0.360784, 1
0.297619, 0.285714, 0.192157, 0
0.248485, 0.572917, 0.376471, 0
0.007479, 0.847826, 0.721569, 0
0.233333, 0.492958, 0.278431, 0
0.160920, 0.483333, 0.235294, 1
0.289683, 0.471910, 0.349020, 0
0.186869, 0.540984, 0.239216, 1
0.616667, 0.263158, 0.149020, 1
0.180000, 0.625000, 0.313725, 1
0.997024, 0.658824, 0.333333, 0
0.700000, 0.142857, 0.137255, 1
0.787879, 0.045455, 0.949020, 1
0.187500, 0.190476, 0.164706, 1
0.500000, 0.150000, 0.156863, 1
0.333333, 0.240000, 0.196078, 1
0.287037, 0.333333, 0.211765, 1
0.171875, 0.516129, 0.243137, 1
0.401961, 0.340000, 0.196078, 1
0.267157, 0.591304, 0.450980, 0
0.261905, 0.466667, 0.294118, 1
0.263158, 0.481013, 0.309804, 0
0.280142, 0.610390, 0.603922, 1
0.250000, 0.541176, 0.333333, 0
0.481481, 0.225000, 0.156863, 1
0.270833, 0.554455, 0.396078, 0
0.282051, 0.570175, 0.447059, 0
0.269231, 0.265306, 0.192157, 0
0.407407, 0.243243, 0.145098, 1
0.252033, 0.465909, 0.345098, 1
0.408333, 0.392157, 0.200000, 1
0.361111, 0.250000, 0.188235, 1
0.298851, 0.381579, 0.298039, 0
0.397260, 0.752577, 0.380392, 1
0.205128, 0.448276, 0.227451, 1
0.291667, 0.405063, 0.309804, 0
0.271318, 0.511905, 0.329412, 0
0.257576, 0.372881, 0.231373, 0
0.272727, 0.573913, 0.450980, 0
0.256757, 0.486842, 0.298039, 0
0.259563, 0.564815, 0.423529, 1
0.638889, 0.153846, 0.152941, 0
0.292453, 0.504762, 0.411765, 0
0.410256, 0.282609, 0.180392, 1
0.316327, 0.480392, 0.400000, 1
0.245614, 0.475000, 0.313725, 0
0.291667, 0.393443, 0.239216, 1
0.262821, 0.559140, 0.364706, 0
0.263158, 0.570000, 0.392157, 0
0.266667, 0.612903, 0.607843, 1
0.277778, 0.469880, 0.325490, 0
0.196970, 0.207547, 0.207843, 0
0.395833, 0.320000, 0.196078, 1
0.290123, 0.380282, 0.278431, 0
0.175926, 0.346154, 0.203922, 1
0.989796, 0.653333, 0.294118, 1
0.264286, 0.583333, 0.470588, 0
0.258706, 0.598214, 0.439216, 0
0.733333, 0.147059, 0.133333, 1
0.236111, 0.400000, 0.235294, 1
0.234127, 0.512195, 0.321569, 0
0.329787, 0.465347, 0.396078, 1
0.272727, 0.434211, 0.298039, 0
0.166667, 0.200000, 0.196078, 1
0.271318, 0.524390, 0.321569, 0
0.176101, 0.630952, 0.329412, 0
0.616667, 0.243902, 0.160784, 1
0.242424, 0.452055, 0.286275, 0
0.277778, 0.562500, 0.439216, 0
0.187500, 0.190476, 0.164706, 1
0.533333, 0.135135, 0.145098, 1
0.378788, 0.244444, 0.176471, 1
0.982456, 0.686747, 0.325490, 1
0.604167, 0.200000, 0.156863, 1
0.384615, 0.282609, 0.180392, 1
0.238095, 0.506024, 0.325490, 0
0.250000, 0.537037, 0.423529, 0
0.274691, 0.534653, 0.396078, 0
0.233333, 0.125000, 0.156863, 1
0.163265, 0.620253, 0.309804, 1
0.409091, 0.239130, 0.180392, 1
0.029630, 0.569620, 0.309804, 0
0.241497, 0.544444, 0.352941, 0
0.257937, 0.512195, 0.321569, 0
0.166667, 0.466667, 0.235294, 0
0.048246, 0.542857, 0.274510, 1
0.666667, 0.054054, 0.145098, 1
0.250000, 0.547619, 0.329412, 0
0.023256, 0.558442, 0.301961, 0
0.380952, 0.381818, 0.215686, 1
0.409091, 0.244444, 0.176471, 1
0.993590, 0.658228, 0.309804, 0
0.239766, 0.581633, 0.384314, 0
0.345238, 0.269231, 0.203922, 1
0.192982, 0.678571, 0.329412, 1
0.000000, 0.540541, 0.290196, 1
0.805556, 0.162162, 0.145098, 0
0.310606, 0.343750, 0.250980, 1
0.234694, 0.563218, 0.341176, 0
0.396552, 0.439394, 0.258824, 1
0.166667, 0.303030, 0.129412, 1
0.182540, 0.396226, 0.207843, 0
0.666667, 0.062500, 0.125490, 1
0.263889, 0.510638, 0.368627, 0
0.515152, 0.282051, 0.152941, 0
0.189394, 0.586667, 0.294118, 0
0.195652, 0.377049, 0.239216, 0
0.041667, 0.631579, 0.298039, 0
0.010563, 0.850299, 0.654902, 0
0.409091, 0.234043, 0.184314, 1
0.266667, 0.520833, 0.376471, 0
0.738095, 0.205882, 0.133333, 1
0.464912, 0.380000, 0.196078, 1
0.562500, 0.210526, 0.149020, 1
0.281250, 0.301887, 0.207843, 0
0.274510, 0.303571, 0.219608, 0
0.238095, 0.451613, 0.364706, 0
0.078947, 0.351852, 0.211765, 1
0.238095, 0.304348, 0.180392, 0
0.215054, 0.469697, 0.258824, 1
0.250000, 0.413793, 0.227451, 1
0.257576, 0.354839, 0.243137, 0
0.002924, 0.678571, 0.329412, 0
0.303030, 0.604396, 0.356863, 0
0.384615, 0.282609, 0.180392, 1
0.263158, 0.558824, 0.400000, 0
0.267241, 0.637363, 0.356863, 0
0.266667, 0.327869, 0.239216, 0
0.286738, 0.715385, 0.509804, 1
0.235507, 0.511111, 0.352941, 0
0.410256, 0.282609, 0.180392, 1
0.257576, 0.366667, 0.235294, 0
0.444444, 0.142857, 0.164706, 1
0.638889, 0.153846, 0.152941, 1
0.388889, 0.150000, 0.156863, 1
0.239766, 0.581633, 0.384314, 0
0.263441, 0.563636, 0.431373, 0
0.481481, 0.214286, 0.164706, 1
0.409091, 0.261905, 0.164706, 1
0.262963, 0.511364, 0.345098, 0
0.638889, 0.166667, 0.141176, 1
0.247312, 0.455882, 0.266667, 0
0.016796, 0.826923, 0.611765, 0
0.297619, 0.259259, 0.211765, 0
0.590909, 0.045455, 0.949020, 1
0.010965, 0.839779, 0.709804, 0
0.583333, 0.434783, 0.180392, 1
0.273333, 0.510204, 0.384314, 0
0.407407, 0.214286, 0.164706, 1
0.245763, 0.590000, 0.392157, 0
0.988889, 0.616438, 0.286275, 1
0.611111, 0.075000, 0.156863, 0
0.194444, 0.468750, 0.250980, 0
0.258170, 0.542553, 0.368627, 0
0.588889, 0.333333, 0.176471, 1
0.990909, 0.670732, 0.321569, 1
0.370370, 0.346154, 0.203922, 1
0.054545, 0.639535, 0.337255, 0
0.257937, 0.506024, 0.325490, 0
0.034483, 0.439394, 0.258824, 1
0.253425, 0.640351, 0.447059, 0
0.222222, 0.442623, 0.239216, 0
0.280000, 0.531915, 0.368627, 0
0.364583, 0.307692, 0.203922, 1
0.366667, 0.208333, 0.188235, 0
0.995726, 0.565217, 0.270588, 1
0.231481, 0.281250, 0.250980, 1
0.138889, 0.146341, 0.160784, 1
0.733333, 0.131579, 0.149020, 1
0.206667, 0.625000, 0.313725, 1
0.154321, 0.364865, 0.290196, 0
0.182540, 0.403846, 0.203922, 1
0.282051, 0.356164, 0.286275, 1
0.267157, 0.591304, 0.450980, 1
0.266667, 0.505618, 0.349020, 0
0.206667, 0.549451, 0.356863, 0
0.231481, 0.473684, 0.298039, 0
0.280702, 0.532710, 0.419608, 0
0.303922, 0.298246, 0.223529, 0
0.274510, 0.303571, 0.219608, 0
0.407407, 0.214286, 0.164706, 1
0.018265, 0.901235, 0.635294, 0
0.236111, 0.406780, 0.231373, 1
0.301418, 0.460784, 0.400000, 0
0.805556, 0.025105, 0.937255, 1
0.289308, 0.495327, 0.419608, 0
0.274194, 0.563636, 0.431373, 1
0.045198, 0.670455, 0.345098, 1
0.204545, 0.407407, 0.211765, 0
0.015366, 0.839286, 0.658824, 0
0.319820, 0.506849, 0.286275, 1
0.738095, 0.200000, 0.137255, 1
0.309524, 0.546875, 0.501961, 1
0.270531, 0.579832, 0.466667, 1
0.991935, 0.712644, 0.341176, 0
0.562500, 0.216216, 0.145098, 1
0.182540, 0.388889, 0.211765, 1
0.021739, 0.798611, 0.564706, 0
0.384615, 0.282609, 0.180392, 1
0.005208, 0.855615, 0.733333, 0
0.263889, 0.539326, 0.349020, 0
0.270833, 0.481928, 0.325490, 0
0.971491, 0.752475, 0.396078, 0
0.007384, 0.849462, 0.729412, 0
0.273504, 0.458824, 0.333333, 0
0.277778, 0.548077, 0.407843, 0
0.991667, 0.363636, 0.215686, 1
0.365079, 0.344262, 0.239216, 1
0.410256, 0.288889, 0.176471, 1
0.733333, 0.147059, 0.133333, 1
0.797619, 0.311111, 0.176471, 1
0.239899, 0.640777, 0.403922, 0
0.500000, 0.166667, 0.141176, 1
0.998698, 0.820513, 0.611765, 0
0.000000, 0.468750, 0.250980, 1
0.285714, 0.355932, 0.231373, 1
0.500000, 0.150000, 0.156863, 1
0.444444, 0.285714, 0.164706, 1
0.250000, 0.435897, 0.305882, 1
0.993590, 0.650000, 0.313725, 1
0.277778, 0.525773, 0.380392, 0
0.410256, 0.282609, 0.180392, 1
0.267094, 0.609375, 0.501961, 0
0.005556, 0.842697, 0.698039, 0
0.233333, 0.486111, 0.282353, 0
0.271318, 0.500000, 0.337255, 0
0.863636, 0.611111, 0.211765, 1
0.133333, 0.441176, 0.266667, 1
0.003205, 0.641975, 0.317647, 0
0.268116, 0.319444, 0.282353, 0
0.011038, 0.857955, 0.690196, 0
0.270531, 0.584746, 0.462745, 0
0.274390, 0.598540, 0.537255, 1
0.093750, 0.738462, 0.254902, 1
0.283688, 0.505376, 0.364706, 0
0.639640, 0.580392, 1.000000, 1
0.269231, 0.265306, 0.192157, 0
0.666667, 0.058824, 0.133333, 1
0.274194, 0.574074, 0.423529, 0
0.166667, 0.456140, 0.223529, 0
0.371795, 0.276596, 0.184314, 1
0.410256, 0.288889, 0.176471, 1
0.666667, 0.054054, 0.145098, 1
0.527778, 0.375000, 0.188235, 1
0.407407, 0.230769, 0.152941, 1
0.055556, 0.485294, 0.266667, 0
0.264286, 0.593220, 0.462745, 0
0.989130, 0.638889, 0.282353, 1
0.303922, 0.314815, 0.211765, 0
0.458333, 0.114286, 0.137255, 1
0.233333, 0.131579, 0.149020, 1
0.287037, 0.305085, 0.231373, 0
0.866667, 0.208333, 0.188235, 0
0.611111, 0.085714, 0.137255, 1
0.283688, 0.510870, 0.360784, 0
0.384615, 0.270833, 0.188235, 1
0.021368, 0.829787, 0.552941, 0
0.012195, 0.525641, 0.305882, 0
0.240385, 0.565217, 0.360784, 0
0.318182, 0.211538, 0.203922, 0
0.733333, 0.147059, 0.133333, 1
0.333333, 0.235294, 0.200000, 1
0.233333, 0.416667, 0.235294, 1
0.262963, 0.517241, 0.341176, 0
0.458333, 0.111111, 0.141176, 1
0.238095, 0.506024, 0.325490, 0
0.000000, 0.613333, 0.294118, 1
0.006711, 0.856322, 0.682353, 0
0.262963, 0.529412, 0.333333, 0
0.991071, 0.682927, 0.321569, 0
0.025641, 0.750000, 0.407843, 0
0.285714, 0.388889, 0.282353, 0
0.010549, 0.858696, 0.721569, 0
0.268519, 0.444444, 0.317647, 0
0.361111, 0.244898, 0.192157, 1
0.250000, 0.338028, 0.278431, 1
0.690476, 0.341463, 0.160784, 1
0.552632, 0.431818, 0.172549, 1
0.166667, 0.474576, 0.231373, 1
0.407407, 0.236842, 0.149020, 1
0.273333, 0.510204, 0.384314, 0
0.144444, 0.333333, 0.176471, 1
0.266667, 0.542169, 0.325490, 0
0.439394, 0.268293, 0.160784, 1
0.022222, 0.843750, 0.627451, 0
0.033333, 0.581395, 0.337255, 0
0.483333, 0.250000, 0.156863, 1
0.102564, 0.607477, 0.419608, 0
0.246377, 0.528736, 0.341176, 0
0.270440, 0.557895, 0.372549, 0
0.309524, 0.264151, 0.207843, 1
0.284848, 0.533981, 0.403922, 0
0.243590, 0.584270, 0.349020, 0
0.444444, 0.219512, 0.160784, 1
0.992063, 0.591549, 0.278431, 1
0.103448, 0.453125, 0.250980, 0
0.311688, 0.562044, 0.537255, 1
0.120915, 0.645570, 0.309804, 1
0.269841, 0.562500, 0.439216, 0
0.238095, 0.140000, 0.196078, 0
0.274510, 0.298246, 0.223529, 0
0.285714, 0.411765, 0.266667, 0
0.269841, 0.572727, 0.431373, 0
0.401515, 0.385965, 0.223529, 1
0.378788, 0.250000, 0.172549, 1
0.225806, 0.596154, 0.407843, 0
0.172043, 0.508197, 0.239216, 1
0.258170, 0.542553, 0.368627, 0
0.274262, 0.622047, 0.498039, 1
0.574074, 0.209302, 0.168627, 1
0.155303, 0.611111, 0.282353, 1
0.279570, 0.364706, 0.333333, 1
0.295238, 0.479452, 0.286275, 1
0.481481, 0.230769, 0.152941, 1
0.444444, 0.214286, 0.164706, 1
0.244048, 0.466667, 0.235294, 1
0.200000, 0.625000, 0.313725, 1
0.315152, 0.500000, 0.431373, 1
0.262821, 0.541667, 0.376471, 0
0.276423, 0.506173, 0.317647, 0
0.272727, 0.554622, 0.466667, 0
0.202020, 0.507692, 0.254902, 1
0.253788, 0.505747, 0.341176, 0
0.611111, 0.085714, 0.137255, 1
0.350000, 0.204082, 0.192157, 1
0.407407, 0.442623, 0.239216, 1
0.500000, 0.153846, 0.152941, 1
0.224806, 0.573333, 0.294118, 1
0.270833, 0.538462, 0.407843, 0
0.042636, 0.581081, 0.290196, 0
0.287037, 0.295082, 0.239216, 0
0.192308, 0.325000, 0.156863, 1
0.364583, 0.313725, 0.200000, 1
0.279570, 0.402597, 0.301961, 0
0.285714, 0.378378, 0.290196, 0
0.273810, 0.656250, 0.501961, 1
0.633333, 0.138889, 0.141176, 1
0.204545, 0.392857, 0.219608, 1
